wgi_glacier_id,lat,lon,glacier_name,max_elev
NO4A000DG008,66.824,15.889,/SALTDL,1200
NO4A000DH019,67.136,16.281,AV SULIT /SULITJ,1380
NO4A000DI004,67.401,15.947,/  SISO,1200
NO4A000DI026,67.292,15.95,/  SISO,1360
NO4A000DI032,67.314,15.808,/  SISO,960
NO4A000DK005,67.642,16.142,/KOBBEV,1390
NO4A000DL002,67.674,15.383,HELLDALS /HELLDL,1350
NO4A000DO003,67.836,15.747,/SAGELV,1050
NO4A000DP001,67.789,16.628,/HLMOFD,1300
NO4A000DQ002,68.113,16.633,/STOREV,1140
NO4A000DU001,68.33,17.364,/SKJMFD,1290
NO4A000DW041,68.115,17.833,/SKJOMA,1640
NO4A000DW067,68.006,17.792,/SKJOMA,1240
NO4A000DW068,68.008,17.795,/SKJOMA,1220
NO4A000DX002,68.301,17.533,/HAKVIK,1360
NO4A000EB012,69.024,20.036,/MALSEV,1420
NO4A000EB024,68.951,19.033,/MALSEV,1230
NO4A000EB032,68.896,18.947,/MALSEV,1230
NO4A000EB037,68.903,18.667,/MALSEV,1320
NO4A000EG010,69.753,20.089,/ULLSFD,900
NO4A000EG031,69.603,20.089,/ULLSFD,780
NO4A000EG038,69.528,19.889,FORNESBR /ULLSFD,1660
NO4A000EG046,69.474,19.842,/ULLSFD,1300
NO4A000EH027,69.275,20.145,/LYNGEN,1540
NO4A000EH037,69.103,19.975,/SIGNAL,1380
NO4A000EH041,69.275,19.77,/SIGNAL,920
NO4A000EH061,69.408,19.897,/LYNGEN,1140
NO4A000EI009,69.739,20.664,/ROTSDE,1040
NO4A000EJ001,69.821,20.625,/  ULOY,1000
NO4A000EN001,69.976,21.428,/REISAF,960
NO4A000EN007,69.704,21.539,/REISAF,1140
NO4A000EO003,69.922,21.497,/KV_NAN,980
NO4A000EO009,69.957,21.461,/KV_NAN,780
NO4A000EO010,69.96,21.458,/KV_NAN,560
NO4A000ER003,70.124,21.717,AV LANGF /REINFD,990
NO4A000EW014,70.408,23.258,AV SEIJK /SEILAN,930
NO4W01110005,78.633,18.667,PETERMANNBREEN,900
NO4W01130011,78.017,17.967,PASSBREEN,550
NO4W01150001,77.583,17.983,KVALBREEN,800
NO4W01240004,76.95,16.067,KORBERBREEN,750
NO4W01430026,78.35,17.633,FIMBULISEN W,700
NO4W01460018,78.9,14.817,BARMFJELLBREEN,1140
NO4W01530012,78.583,13.517,VINTERGATA,950
NO4W01550003,78.9,11.717,VE BROGGERBREEN,550
NO4W01560000,79.4,11.667,LILLIEHOOKBREEN,1000
NO4W01610013,79.667,12.5,ANDREEBREEN,900
NO4W01610017,79.783,12.283,BISKAYERFONNA,480
NO4W01630000,79.3,13.417,KARLSBREEN,1300
NO4W01660001,79.733,14.667,BALBERGBREEN,600
NO4W01660012,79.533,14.733,SKAUGUMBREEN,950
NO4W01690017,79.883,16.467,HEIFONNA,380
NO4W02220012,79.787,18.857,Gimlebreen,350
NO4W02420004,80.117,22.65,Ahlmannfonna W,430
NO4W03110006,77.59,23.322,Deltabreen,420
NO4W03120022,78.042,21.9,Bl+isen E,470
NP5O193A0248,27.614,88.07,Yalung,7710
NZ6B685C0026,-43.34,170.842,ARMOURY,2315
NZ6B685E0010,-43.074,171.202,STEWART,1735
NZ6B685E0057,-43.007,171.372,KAHUTEA,2300
NZ6B711J0020,-43.527,170.421,HARPER,2410
NZ6B752C0093,-44.524,168.627,ISOBEL,2315
NZ6B752G0007,-44.421,168.74,HOOD,2410
NZ6B752K0046,-44.028,169.588,MELVILLE,2135
NZ6B868A0035,-43.823,169.622,McCULLAUGH GL.,1980
NZ6B882B0004,-43.559,170.123,BALFOUR,3305
PE1D22311013,-14.662,-69.258,Salluyo,5624
PE1D22312025,-14.251,-69.776,Ancayoc,5100
PE1D22314073,-13.738,-70.881,Urtuz,5714
PE1D35003021,-10.516,-75.945,TARATA 2,5150
PE1D35138089,-14.371,-70.999,Chinchina,5400
PE1D35139005,-14.358,-71.025,Chinchina,5400
PE1D35139012,-14.373,-70.992,Chinchina,5450
PE1D35143036,-13.323,-72.493,Chulluncuy,5200
PE1D3520AA01,-13.217,-74.832,JALAPATE,5030
PE1D3520AC03,-12.801,-75.232,CITAC 2,5270
PE1D3520AC24,-12.645,-75.409,ANGASCOCHA 3,5060
PE1D3520DGB2,-11.938,-75.048,YANA UCSHA,5085
PE1D371CAB06,-10.369,-76.857,PUSCANTURPA,5447
PE1D371FPDA1,-9.499,-77.301,UMARINA,5900
PE1D371FRAB3,-9.289,-77.302,PERLILLA,5586
PE1O00070004,-14.633,-69.396,Callejon,5466
PE1O00116003,-14.097,-70.236,Toldoquieri,5280
PE1P00214102,-15.448,-72.093,Chua¬u,5350
PE1P00214403,-15.491,-71.911,Sahualque,5400
PE1P00218207,-15.739,-71.866,Sabancaya,5900
PE1P00307EC8,-10.486,-76.733,SANTA ROSA,5625
PE1P00307HB4,-10.856,-76.584,JAHUI 2,5075
PE1P0031AE05,-12.156,-75.937,JATUNPAUCA 5,5100
PE1P0031AH04,-12.409,-75.646,SOCO ARCO 1,5450
PE1P0031AH08,-12.42,-75.662,TOROYOC 2,5225
PE1P0035AC02,-11.375,-76.417,LA VIUDA,5200
PE1P00401B26,-10.377,-76.863,PUSCANTURPA 1,5450
PE1P00401K09,-10.078,-77.09,COCOCHA 2,5087
PE1P0041AB03,-10.417,-76.971,HUACSHASH 3,5644
PE1P005CAEE2,-8.629,-77.78,PAMPACCHANKA 2,5100
PE1P005CBF02,-8.688,-77.799,MISQUICOCHA 2,5075
PE1P005CCJE2,-8.855,-77.606,SAFUNA,6050
PE1P005XIG03,-9.076,-77.596,KINZL,6660
PE1P005XKG08,-9.11,-77.509,ARTEZA,4600
SE4A000DH022,66.983,16.205,/SULITJ,1590
SE4B000E1017,67.836,18.545,/K KAIT,1690
SE4B000E6004,67.592,17.517,/SUORVA,1820
SE4B000E6010,67.778,16.819,/SUORVA,1516
SE4B000E8018,67.303,17.853,W SABBEG /KABTAJ,1560
SE4B000E8021,67.392,17.814,/KABTAJ,1860
SE4B000EZ004,68.114,18.683,/RAUTAS,1790
SE4B000FA030,67.333,17.514,/LITNOK,1560
SE4B000FA049,67.392,17.761,TJAGNORI /LITNOK,1730
SE4B000FE004,67.128,16.492,AV STUOR /PESKEH,1600
SE4B000FI002,65.897,15.286,E SYTERG /SOLBER,1370
SU4G08005010,43.33,42.57,555A,3850
SU4G08005012,43.33,42.58,554A,3780
SU4G08005018,43.33,42.53,IRIKCHAT,3960
SU4G08005037,43.22,42.52,520,4120
SU4G08005048,43.18,42.6,511A,3640
SU4G08006018,43.17,42.97,476,3750
SU4G08006031,43.15,43.08,BULUNGU,3900
SU4G08007090,43.02,43.2,90,3500
SU4G08007118,42.9,43.38,414A,3320
SU4G08007158,42.95,43.5,388E,3950
SU4G08008001,43,43.52,1,3780
SU4G08008031,42.87,43.53,358C,3860
SU4G08008035,42.87,43.58,356,3500
SU4G08008052,42.8,43.75,52,3880
SU4G08008063,42.82,43.85,340A,3860
SU4G08010008,42.73,44.15,265A,4370
SU4G08010009,42.73,44.13,265B,3770
SU4G08010029,42.73,43.32,256C,3620
SU4G08011052,42.68,44.52,GERGETI,5030
SU4G08011099,42.63,44.77,99,3610
SU4G08011106,42.63,44.75,KIBISHA,3620
SU4G08012042,42.48,45.73,119,3520
SU4G08012049,42.5,45.8,116,3720
SU4G09301019,42.5,45.62,ZAP. DIDIKHEVI,3810
SU4G09301057,42.27,46.32,69A,3420
SU4G09301062,41.87,46.77,62,3640
SU4H08001028,43.73,40.42,965,2730
SU4H08002123,43.4,41.52,847,3100
SU4H08003145,43.23,41.63,AMANAUZSKIJ,3780
SU4H08004219,43.23,41.93,689,3160
SU4H08004230,43.22,42,668A,3000
SU4H08004241,43.22,42.08,GVANDRA,3984
SU4H08004289,43.23,42.25,610E,3340
SU4X03001304,80.27,54.28,7,309
SU4X03001873,79.9,59.88,4,85
SU4X03001984,81.55,62.05,4,165
SU4Y03002044,75.62,62.5,MOSHNYJ,600
SU4Y03002061,74.75,57.2,LAKRUA,900
SU4Y03002108,74.92,59.25,108,530
SU4Y03002113,73.65,58.07,113,640
SU4Y03002206,74.37,57.33,206,760
SU4Y03002212,74.17,56.92,212,730
SU4Y03002247,74.18,57.12,247,700
SU4Y03002286,74.68,56.42,286,720
SU4Y03002316,73.77,56.33,316,700
SU4Y03002345,73.35,55.83,345,700
SU4Y03002423,73.52,53.55,423,630
SU4Y03002475,73.88,55.9,475,610
SU4Y03002569,73.1,55.4,569,680
SU4Y03002595,72.95,54.25,595,640
SU4Y03002647,73.17,55.2,647,1050
SU4Y03002652,73.3,54.7,652,500
SU4Y03002679,73.27,55.4,679,700
SU5A13206004,45,79.3,4,3481
SU5A13206094,45.07,79.93,94,4040
SU5A13206102,45,79.93,102,3720
SU5A13206128,45.07,80.08,128,4232
SU5A13206196,45.15,80.43,196,3680
SU5A13206208,45.18,80.5,208,3900
SU5A13206209,45.18,80.5,209,3650
SU5A13207008,45.2,80.75,8,3810
SU5A13207062,45.25,81.12,62,3730
SU5A13207094,45.48,81.4,94,3360
SU5A15101009,47.07,85.47,9,3720
SU5A15102023,49.02,86.47,23,2760
SU5A15103082,49.17,86.93,82,3200
SU5A15103083,49.17,86.93,83,3350
SU5A15103091,49.13,87.07,91,3160
SU5A15104036,49.78,86.27,36,3100
SU5A15104038,49.77,86.27,38,2950
SU5A15104175,49.8,86.33,175,2920
SU5A15104205,49.82,86.58,205,4510
SU5A15105003,50.181,87.487,No 3,3120
SU5A15105033,50.07,87.364,No 33,3470
SU5A15105040,50.057,87.382,No 40,3200
SU5A15105064,49.962,87.217,No 64,3340
SU5A15105074,49.92,87.135,No 74,3170
SU5A15105101,49.988,87.421,No 101,3280
SU5A15105113,50.01,87.531,No 113,3160
SU5A15105115,49.979,87.602,No 115,3210
SU5A15105164,49.916,87.579,No 164,3280
SU5A15105180,49.867,87.527,No 180,3210
SU5A15105185,49.86,87.401,No 185,3170
SU5A15105190,49.872,87.379,No 190,3340
SU5A15105198,49.871,87.277,No 198,3160
SU5A15105214,49.819,87.496,No 214,3070
SU5A15105238,49.729,87.921,No 238,3500
SU5A15105246,49.408,88.103,No 246,3240
SU5A15105258,50.05,87.652,No 258,3270
SU5A15105283,49.626,87.008,No 283,2900
SU5A15105342,49.793,86.999,No 342,3450
SU5A15105355,49.796,86.941,No 355,3520
SU5A15105384,49.79,86.77,No 384,3090
SU5A15106009,49.739,88.404,No 9,3370
SU5A15106038,49.767,88.003,No 38,3370
SU5A15106070,49.789,87.834,Udachnyj,3680
SU5A15106076,49.807,87.799,Sofijskij,3870
SU5A15106112,50.042,87.738,No 112,3310
SU5A15106124,50.107,87.812,No 124,3330
SU5A15106144,50.098,87.651,Bol'shoj Maashej,4180
SU5A15106151,50.156,87.586,No 151,3380
SU5A15201010,54.211,88.414,Fedorov,1350
SU5A15201013,54.235,88.378,No 13,1390
SU5A15201059,53.804,89.222,No 59,1900
SU5B16103021,53.85,96.12,21,2800
SU5B16103030,54.07,96.4,30,2300
SU5B16104057,50.58,89.72,57,3070
SU5B16104058,50.57,89.72,58,3250
SU5B16201009,52.45,99.08,PRILAVOK,2900
SU5B16201028,51.97,99.53,28,3200
SU5C16102050,75.862,107.624,No 50,910
SU5C16102054,75.839,107.687,Etalon,850
SU5D17201006,56.83,117.43,DMITRIYA KOLOSOV,2460
SU5D17201014,56.98,117.63,25,2320
SU5D17201026,56.83,117.42,SYGYKTINSKIY,2670
SU5D17502034,67.6,128.18,34,2280
SU5D17502052,68.37,128.55,52,2000
SU5D17502069,68.97,128.25,69,1740
SU5D17502074,69,128.68,74,2000
SU5E17701011,77.1,156.6,SEVEROVOSTOCHNYY,100
SU5E17702009,65,146.1,9,2450
SU5E17702023,65.22,146.2,23,2500
SU5E17702042,65.25,146,42,2600
SU5E17702084,65.1,145.57,84,2440
SU5E17702087,65.12,145.5,87,2600
SU5E17702115,66.33,140.23,115,2200
SU5E17702182,66.22,140.13,182,2450
SU5E17703026,62.43,141.35,26,2630
SU5E17703029,62.45,141.32,79A,2740
SU5E17703053,62.62,140.95,39,2960
SU5E17703056,62.62,140.92,36,2800
SU5E17703057,62.62,140.92,34,2960
SU5E17703066,62.67,140.77,24A,2470
SU5E17704003,66.8,139.25,3,2060
SU5E17704013,65.68,139.08,13,2100
SU5E17704015,65.63,139.13,15,2050
SU5F19003021,62.13,141.32,135,2740
SU5F19005010,63.029,176.548,N10,900
SU5F19005022,62.928,176.593,Chernyj,820
SU5F19005088,62.745,176.293,N88,700
SU5F19005A01,63.135,176.207,1s,980
SU5F19005A0C,62.995,176.482,12s,800
SU5F19005A13,62.946,176.615,19s,700
SU5F20001024,62,171.77,24,1600
SU5F20001025,62.03,171.77,25,1720
SU5F20001046,62,171.03,46,1640
SU5F20001052,61.9,171.13,52,2020
SU5F20001159,61.82,172.4,159,1040
SU5F20001204,61.82,171.48,204,1600
SU5F20001227,61.73,171.63,227,1200
SU5F20001249,61.62,171.82,249,1300
SU5F20001327,61.43,172.33,327,720
SU5F20001345,61.45,171.97,345,1120
SU5F20001346,61.45,171.98,346,1130
SU5F20001365,61.5,171.87,365,1100
SU5F20001384,61.6,171.72,384,1490
SU5F20001395,61.38,171.92,395,710
SU5F20001472,61.03,171.82,472,720
SU5F20001491,60.88,171.4,491,700
SU5F20001583,61.82,171.23,583,1220
SU5F20001632,61.83,170.13,632,1500
SU5F20002307,56.65,159.62,307,2200
SU5F20002314,56.75,159.62,314,2140
SU5F20003102,57.55,160.45,102,1350
SU5F20003163,56.13,160.48,163,4100
SU5F20004026,58.5,161.05,26,1520
SU5F20004031,58.45,161.03,31,1390
SU5F20004050,58.3,160.93,50,1210
SU5F20004068,58.1,160.82,68,1610
SU5F20004085,57.82,160.6,85,1480
SU5F20004275,53.87,158.22,275,1700
SU5F20004284,51.32,156.88,284,1460
SU5T09104037,43.23,41.57,SOFRUDJU UZHN.,3630
SU5T09104071,43.15,41.83,70A,3000
SU5T09104094,43.2,41.97,94,3300
SU5T09104098,43.2,42.02,96B,3320
SU5T09104128,43.12,42.07,127B,3820
SU5T09105138,43.1,42.08,KHARIKHARA,3500
SU5T09105159,43.18,42.15,151B,3200
SU5T09105171,43.22,42.3,159,3300
SU5T09105183,43.2,42.38,BASSA,3000
SU5T09105223,43.12,42.53,222A,3200
SU5T09106351,42.9,43.27,324A,3290
SU5V09107011,42.53,44,388,3160
SU5V09107016,42.62,44.23,395C,3160
SU5X13201029,42.9,76.72,29,3900
SU5X13201033,42.95,76.72,33,3950
SU5X13201147,43.07,77.23,147,4580
SU5X13201155,43.12,77.22,155,4000
SU5X13201218,43.2,77.53,218,4150
SU5X13202026,43.03,77.42,26,4330
SU5X13202070,42.98,77.22,70,4480
SU5X13202077,42.93,77.25,77,4640
SU5X13202100,42.93,77.45,100,4060
SU5X13202130,42.98,77.65,130,4090
SU5X13202169,42.93,77.87,169,4060
SU5X13202170,42.95,77.87,170,3600
SU5X13202180,42.88,77.93,180,3820
SU5X13203019,42.65,79.65,19,4080
SU5X13203062,42.38,80.07,62,4100
SU5X13203115,42.5,80.2,115,4140
SU5X13204073,44.596,80.26,Sejfullin,4250
SU5X13204093,44.585,80.305,No 93,4180
SU5X13204094,44.583,80.286,Panfilov,4200
SU5X13204100,44.517,80.299,No 100,3780
SU5X13204134,44.611,80.164,No 134,4180
SU5X13204140,44.569,80.124,No 140,3950
SU5X13204149,44.574,80.077,No 149,3740
SU5X13204176,44.667,80.147,No 176,3790
SU5X13204201,44.713,79.97,No 201,3938
SU5X13204217,44.627,79.958,No 217,3740
SU5X13204227,44.679,79.977,No 227,3620
SU5X13204280,44.633,79.688,No 280,4060
SU5X13205013,44.613,79.387,No 13,3680
SU5X13205093,44.787,79.994,No 93,3920
SU5X13205165,44.925,79.505,No 165,3500
SU5X13205273,44.907,79.401,Second Pagernyj,3650
SU5X13205284,44.973,79.277,No 284,3520
SU5X14101052,42.14,70.94,52,3680
SU5X14101162,42.16,70.55,162,3840
SU5X14101185,42.04,70.57,185,3500
SU5X14101189,42.03,70.59,189,3450
SU5X14102006,41.92,70.82,6,4060
SU5X14102051,42.17,71.42,51,3933
SU5X14102105,41.85,71.57,105,3790
SU5X14103034,41.83,72.22,34,3900
SU5X14103050,42.05,72.14,50,3660
SU5X14103061,42.03,72.23,61,3800
SU5X14103090,42.23,72.68,90,3940
SU5X14103105,42.09,73.25,105,3700
SU5X14103108,41.96,73.78,108,3640
SU5X14103111,41.95,73.78,111,3780
SU5X14103121,41.93,73.85,121,3760
SU5X14103146,41.99,73.77,146,3640
SU5X14103194,42.18,73.1,194,3780
SU5X14103233,42.39,74.48,233,4010
SU5X14103239,42.43,74.5,239,4320
SU5X14104001,41.59,75.47,1,3890
SU5X14104031,41.62,76.37,31,4360
SU5X14104035,41.64,76.32,35,4040
SU5X14104082,41.9,76.78,82,4330
SU5X14104106,41.84,76.96,106,4280
SU5X14104119,41.92,77,119,4360
SU5X14104144,41.93,77.26,144,4240
SU5X14104190,41.84,77.19,190,4280
SU5X14104221,41.84,77.29,221,4210
SU5X14104225,41.84,77.35,225,4240
SU5X14104278,41.79,77.71,278,4480
SU5X14104348,41.72,77.24,348,4180
SU5X14104386,41.61,77.28,386,4390
SU5X14104419,41.56,76.88,419,4200
SU5X14104438,41.6,76.61,438,4260
SU5X14104442,41.59,76.58,442,3720
SU5X14105078,41.36,77.21,78,4420
SU5X14105136,41.29,77.37,136,4520
SU5X14105138,41.3,77.4,138,4340
SU5X14105144,41.25,77.29,144,4790
SU5X14105162,41.32,77.48,162,4600
SU5X14105178,41.31,77.63,178,4640
SU5X14105223,41.47,77.49,223,4460
SU5X14105239,41.4,77.5,239,4600
SU5X14105263,41.41,77.69,263,4680
SU5X14105269,41.43,77.7,269,4640
SU5X14105275,41.42,77.73,275,4600
SU5X14105290,41.42,77.78,290,4660
SU5X14105300,41.43,77.86,300,4560
SU5X14105360,41.87,78.2,360,4200
SU5X14105426,41.8,77.82,426,4340
SU5X14105427,41.8,77.83,427,4340
SU5X14105470,41.75,77.67,470,4470
SU5X14105488,41.67,77.56,488,4240
SU5X14105493,41.63,77.54,493,4560
SU5X14105520,41.58,77.3,520,4700
SU5X14105562,41.58,76.73,562,4190
SU5X14106015,41.36,76.38,15,4500
SU5X14106025,41.34,76.5,25,4120
SU5X14106061,41.38,77.02,61,4200
SU5X14106080,41.27,77.26,80,4600
SU5X14106087,41.27,77.22,87,4400
SU5X14106133,41.25,77.02,133,4280
SU5X14106214,40.98,75.68,214,4080
SU5X14106217,40.95,75.7,217,4280
SU5X14106226,40.9,75.59,226,4520
SU5X14106238,40.83,75.5,238,4320
SU5X14106248,40.77,75.36,248,4360
SU5X14107032,41.45,73.39,32,3500
SU5X14107044,40.91,74.27,44,3920
SU5X14107049,40.81,74.24,49,4000
SU5X14107068,40.71,74.39,68,4200
SU5X14107074,40.68,74.42,74,4400
SU5X14107086,40.62,74.57,86,4260
SU5X14107096,40.56,74.63,96,4700
SU5X14107152,40.91,74.87,152,4400
SU5X14107170,40.92,74.53,170,4280
SU5X14108015,41.47,72.93,15,3900
SU5X14108030,40.71,74.05,30,3880
SU5X14108034,40.71,74.03,34,3780
SU5X14108127,40.47,74.62,127,4700
SU5X14108140,40.45,74.6,140,4380
SU5X14108146,40.44,74.51,146,4380
SU5X14108242,40.5,73.95,242,4190
SU5X14108265,40.12,73.77,265,4300
SU5X14108292,39.97,73.27,292,4100
SU5X14108294,40,73.3,294,4310
SU5X14109017,39.8,71.82,17,4700
SU5X14109037,39.75,71.8,37,4400
SU5X14109047,39.72,71.85,47,4500
SU5X14109052,39.75,71.88,52,4700
SU5X14109087,39.72,72.08,87,4300
SU5X14109143,39.82,72.35,143,4500
SU5X14109219,39.93,72.58,219,4900
SU5X14109228,39.93,72.6,228,4850
SU5X14109282,39.95,72.67,282,4500
SU5X14109291,39.9,72.65,291,4700
SU5X14109292,39.92,72.62,292,4950
SU5X14109319,39.83,72.68,319,4900
SU5X14109361,39.87,72.88,361,4800
SU5X14109393,39.87,73.12,393,4380
SU5X14110094,39.65,70.12,94,4850
SU5X14110109,39.6,70.2,109,4400
SU5X14110141,39.6,70.4,141,5080
SU5X14110152,39.63,70.43,152,4820
SU5X14110192,39.62,70.65,192,4240
SU5X14110216,39.63,70.8,216,4160
SU5X14110324,39.58,70.98,324,4300
SU5X14110336,39.45,71.02,336,4690
SU5X14110366,39.6,71.28,366,4560
SU5X14110396,39.68,71.43,396,4200
SU5X14110404,39.68,71.48,404,4200
SU5X14110415,39.7,71.48,415,5100
SU5X14110444,39.7,71.18,444,4400
SU5X14110452,39.78,71.25,452,4400
SU5X14110513,39.83,71.8,513,4300
SU5X14111028,42.33,70.78,28,3400
SU5X14111031,42.34,70.75,31,3620
SU5X14111036,42.37,70.78,36,4030
SU5X14111070,42.16,70.51,70,4100
SU5X14111084,42.1,70.38,84,3620
SU5X14201028,42.28,71.02,28,4000
SU5X14201031,42.3,71.05,31,4250
SU5X14201034,42.31,71.09,34,4000
SU5X14201048,42.28,71.21,48,3800
SU5X14201104,42.15,71.87,104,3290
SU5X14201112,42.11,71.96,112,3850
SU5X14201120,42.1,72.07,120,4130
SU5X14201140,42.26,72.48,140,3950
SU5X14201159,42.26,72.67,159,3900
SU5X14201165,42.27,72.69,165,3950
SU5X14201180,42.22,72.83,180,3500
SU5X14202022,42.46,73.42,22,3840
SU5X14202045,42.48,73.52,45,4000
SU5X14202047,42.52,73.48,47,4000
SU5X14202117,42.42,73.86,117,3940
SU5X14202120,42.42,73.89,120,4020
SU5X14202146,42.36,73.99,146,3950
SU5X14202148,42.38,74,148,3900
SU5X14202196,42.47,74.28,196,4240
SU5X14202229,42.53,74.42,229,4400
SU5X14202246,42.45,74.47,246,4000
SU5X14202250,42.46,74.5,250,4420
SU5X14202266,42.51,74.6,266,4880
SU5X14202297,42.46,74.72,297,4420
SU5X14202337,42.43,74.82,337,4280
SU5X14202341,42.48,74.83,341,4400
SU5X14202358,42.52,74.93,358,4240
SU5X14202392,42.48,75.12,392,4290
SU5X14203016,42.41,75.18,16,4260
SU5X14203052,42.33,74.88,52,4060
SU5X14203079,42.07,75.31,79,4160
SU5X14203082,42.05,75.32,82,3960
SU5X14203126,41.91,76.64,126,4400
SU5X14203131,41.92,76.6,131,4360
SU5X14204032,42.85,76.87,32,3970
SU5X14204123,42.89,76.5,123,4020
SU5X14205039,41.95,76.83,39,4310
SU5X14205058,41.93,77.12,58,4270
SU5X14205092,41.97,77.43,92,4430
SU5X14205124,41.88,77.6,124,4470
SU5X14205201,41.98,77.87,201,4260
SU5X14205203,41.99,77.87,203,4260
SU5X14205207,42.02,77.93,207,4170
SU5X14205217,42.04,78.04,217,4330
SU5X14205242,42.19,78.14,242,3930
SU5X14205261,42.13,78.27,261,4280
SU5X14205317,42.23,78.46,317,4450
SU5X14205374,42.25,78.65,374,4570
SU5X14205402,42.3,78.77,402,4670
SU5X14205408,42.31,78.82,408,4650
SU5X14205419,42.36,78.82,419,4720
SU5X14205473,42.39,79.1,473,4080
SU5X14205480,42.41,79.19,480,4030
SU5X14205484,42.9,77.81,484,4010
SU5X14205500,42.91,77.58,500,4020
SU5X14205524,42.91,77.32,524,4650
SU5X14205567,42.8,77.13,567,4250
SU5X14205600,42.78,76.83,600,4170
SU5X14205609,42.75,76.82,609,4190
SU5X14205619,42.76,76.7,619,4780
SU5X14205629,42.76,76.63,629,4200
SU5X14206057,41.42,78.4,57,4440
SU5X14206058,41.42,78.4,58,4500
SU5X14206063,41.48,78.42,63,4420
SU5X14206156,41.63,78.82,156,4800
SU5X14206207,41.66,78.85,207,4700
SU5X14206258,41.78,79.06,258,4730
SU5X14206259,41.78,79.09,259,4500
SU5X14206260,41.79,79.09,260,4400
SU5X14206294,41.83,79.33,294,4630
SU5X14207023,42.21,78.84,23,4100
SU5X14207053,42.16,78.73,53,4100
SU5X14207061,42.21,78.63,61,4700
SU5X14207141,42.13,78.89,141,4400
SU5X14207154,42.11,78.92,154,4260
SU5X14207170,42.06,78.94,170,4300
SU5X14207201,41.97,78.87,201,4540
SU5X14207242,42.03,78.64,242,4700
SU5X14207245,42.03,78.6,245,4700
SU5X14207299,42.07,78.4,299,4200
SU5X14207380,41.9,78.49,380,4730
SU5X14208021,42.39,79.17,21,3990
SU5X14208057,42.35,79.93,57,4000
SU5X14208064,42.35,79.86,64,4100
SU5X14208118,42.25,79.68,118,4800
SU5X14209083,42.22,80.14,83,5940
SU5X14209113,42.18,79.98,113,5480
SU5X14209144,42.15,80.17,144,5960
SU5X14209175,42.1,80.05,175,6920
SU5X14209217,42.14,79.8,217,4870
SU5X14209263,42.06,79.3,263,4320
SU5X14209275,42.08,79.39,275,4750
SU5X14210029,40.69,76.36,29,4730
SU5X14210042,40.9,75.67,42,4600
SU5X14210130,41.04,76.84,130,4100
SU5X14210133,41.03,76.85,133,4100
SU5X14210140,41.08,78.19,140,4450
SU5X14210146,41.05,78.07,146,5200
SU5X14210178,41.12,77.93,178,4480
SU5X14210188,41.12,77.89,188,4280
SU5X14210238,41.01,77.51,238,4560
SU5X14210240,41.08,77.52,240,4800
SU5X14210264,41.28,77.63,264,5020
SU5X14210266,41.27,77.65,266,4440
SU5X14210340,41.44,77.88,340,4000
SU5X14210357,41.31,78.38,357,4600
SU5X14301010,39.5,69.35,10,4400
SU5X14301044,39.5,69.67,44,4400
SU5X14301097,39.53,69.95,97,4600
SU5X14301142,39.53,70.22,142,5200
SU5X14301179,39.48,70.4,179,4620
SU5X14301213,39.53,70.65,213,4430
SU5X14301223,39.5,70.47,223,5080
SU5X14301236,39.6,70.55,236,4800
SU5X14301267,39.42,70.45,267,4400
SU5X14301323,39.38,70.1,323,4240
SU5X14301331,39.35,70.02,331,4900
SU5X14301334,39.37,69.98,334,4400
SU5X14301370,39.35,69.77,370,4700
SU5X14301393,39.33,69.6,393,4320
SU5X14301506,39.2,68.85,506,3740
SU5X14301574,39.1,69.32,574,4120
SU5X14301577,39.1,69.27,577,3800
SU5X14301588,39.07,69.07,588,4440
SU5X14301636,39.07,68.57,636,4700
SU5X14301640,39.05,68.57,640,4350
SU5X14301650,38.97,68.48,650,4200
SU5X14301662,38.97,68.43,662,4200
SU5X14301681,38.93,68.23,681,3960
SU5X14301684,38.93,68.2,684,4200
SU5X14301751,39.15,68.33,751,4180
SU5X14302058,39.1,67.92,58,4200
SU5X14302086,39.05,67.78,86,4000
SU5X14302112,39.07,67.68,112,4120
SU5X14303034,38.98,67.52,34,3880
SU5X14304044,38.98,67.75,44,3900
SU5X14304055,39,67.85,55,4000
SU5X14304091,39,67.95,91,4040
SU5X14304155,38.85,68.2,155,4200
SU5X14304159,38.87,68.2,159,4150
SU5X14304175,38.88,68.2,175,4320
SU5X14305051,38.97,68.62,51,3920
SU5X14305085,38.98,68.98,85,4160
SU5X14305112,38.9,69.07,112,3980
SU5X14305184,39.02,69.48,184,3960
SU5X14305228,39,69.67,228,4000
SU5X14305240,39.1,69.68,240,4000
SU5X14306025,39.17,70.05,25,3850
SU5X14306133,39.33,70.25,133,3000
SU5X14306153,39.37,70.48,153,4050
SU5X14306158,39.38,70.5,158,4240
SU5X14306194,39.23,70.33,194,3850
SU5X14306247,39.38,70.53,BARSHCHEVSKOGO,4350
SU5X14306317,39.38,70.87,317,4050
SU5X14306323,39.3,70.88,323,3950
SU5X14306333,39.4,70.93,333,4560
SU5X14306348,39.33,71.05,348,3880
SU5X14306360,39.32,71.05,360,4000
SU5X14306370,39.37,71.12,370,3950
SU5X14306410,39.5,71.32,410,3800
SU5X14306437,39.43,71.32,437,4200
SU5X14306452,39.57,71.42,452,4680
SU5X14306454,39.58,71.45,454,4350
